SearchTerm,author_id,date,favorites,formatted_date,geo,hashtags,id,mentions,permalink,retweets,text,urls,username
Gates,3238141637,11/16/2019,0,Sat Nov 16 16:31:55 +0000 2019,,,1.19582E+18,,https://twitter.com/suraci8123/status/1195816792309915648,0,"Manafort, Cohen, Stone, Gates et al, just bad breaks ? Perhaps Mr Lake thinks all roads lead to.....",,
Gates,108340018,11/16/2019,0,Sat Nov 16 16:31:54 +0000 2019,,,1.19582E+18,,https://twitter.com/Aureli1enGiraux/status/1195816788841422848,1,"Bill Gates, fondateur de Microsoft, dtrne Jeff Bezos, patron dAmazon, comme premire fortune mondiale https://www.larevuedudigital.com/bill-gates-fondateur-de-microsoft-detrone-jeff-bezos-patron-damazon-comme-premiere-fortune-mondiale/ ",https://www.larevuedudigital.com/bill-gates-fondateur-de-microsoft-detrone-jeff-bezos-patron-damazon-comme-premiere-fortune-mondiale/,
Gates,1.06149E+18,11/16/2019,0,Sat Nov 16 16:31:50 +0000 2019,,,1.19582E+18,,https://twitter.com/DebearDuke/status/1195816772915458049,0,Buffet donate about $30bn to the gates foundation... He should be right after BG on the list https://www.gatesfoundation.org/who-we-are/general-information/leadership/executive-leadership-team/warren-buffett ,https://www.gatesfoundation.org/who-we-are/general-information/leadership/executive-leadership-team/warren-buffett,
Gates,329059137,11/16/2019,2,Sat Nov 16 16:31:48 +0000 2019,,,1.19582E+18,,https://twitter.com/heydonworks/status/1195816766439657473,0,"I happen to know someone who works as a researcher in Africa into malaria. The Gates', who funded the project, think they know how to run it too, and keep fucking it up.",,
Gates,606736703,11/16/2019,0,Sat Nov 16 16:31:46 +0000 2019,,,1.19582E+18,,https://twitter.com/Vendengor/status/1195816757115719680,0,Malla bill gates .. 110milliards de $!! Les riches toujours en train de devenir plus riches,,
Gates,90503822,11/16/2019,0,Sat Nov 16 16:31:39 +0000 2019,,,1.19582E+18,,https://twitter.com/fabianabanana/status/1195816728225341440,0,"Tengo 24 aos, ando todo el da en bikini, tengo 3 gates, estoy de novia con mi ex, me falta la tesis para recibirme y me va a seguir faltando por 1000 aos ms. No marco el dedo porque no tengo trabajo pero si tuviera la suerte de tenerlo marcara el dedo con gusto saludos",,
Gates,1.17763E+18,11/16/2019,0,Sat Nov 16 16:31:29 +0000 2019,,,1.19582E+18,,https://twitter.com/Kathryn33146475/status/1195816686479392775,0,"10 Breakthrough Technologies 2019, curated by Bill Gates https://www.technologyreview.com/lists/technologies/2019/ ",https://www.technologyreview.com/lists/technologies/2019/,
Gates,58904741,11/16/2019,0,Sat Nov 16 16:31:26 +0000 2019,,,1.19582E+18,,https://twitter.com/stephanie_1519/status/1195816670775926784,0,I swear the people at discount tire must hate me ya girl stays living on a prayer,,
Gates,1.07061E+18,11/16/2019,0,Sat Nov 16 16:31:23 +0000 2019,,,1.19582E+18,,https://twitter.com/SeanRic05662276/status/1195816657819713539,0,Bill Gates: ok boomer,,
Gates,767600030,11/16/2019,0,Sat Nov 16 16:31:21 +0000 2019,,,1.19582E+18,,https://twitter.com/Gates_Baloyi/status/1195816650194509824,0,Dikuku......tsa Mamsypic.twitter.com/jRKJIyDahE,,
Gates,1408231404,11/16/2019,0,Sat Nov 16 16:31:15 +0000 2019,,,1.19582E+18,,https://twitter.com/DANELVIS6972/status/1195816626588921858,0,pic.twitter.com/UJdeD7avpw,,
Gates,120741608,11/16/2019,0,Sat Nov 16 16:31:12 +0000 2019,,# # # # #,1.19582E+18,,https://twitter.com/jpgates/status/1195816615029485570,0,# DollCemetety doing well on # Amazon # horror # chucky # halloween https://www.amazon.co.uk/dp/B07T9WFK23/,https://www.amazon.co.uk/dp/B07T9WFK23/,
Gates,290963421,11/16/2019,0,Sat Nov 16 16:31:10 +0000 2019,,,1.19582E+18,,https://twitter.com/germanodefrance/status/1195816603058872326,0,Il lapsus di Bill Gates che ammette: i vaccini servono per diminuire la popolazione https://www.ultimavoce.it/lapsus-bill-gates-ammette-vaccini-servono-diminuire-la-popolazione/ ,https://www.ultimavoce.it/lapsus-bill-gates-ammette-vaccini-servono-diminuire-la-popolazione/,
Gates,1.16865E+18,11/16/2019,0,Sat Nov 16 16:31:02 +0000 2019,,,1.19582E+18,,https://twitter.com/AdriaanDeLange5/status/1195816569609342976,0,"You could find more details in my twitter feed. For now, I'm looking, at the situation in Venice. Possibly the Dutch could come to the Italians aid, with a rapid deployment of gates, to stop the surge.",,
Gates,3787808657,11/16/2019,0,Sat Nov 16 16:30:57 +0000 2019,,,1.19582E+18,,https://twitter.com/lakewitchhouse/status/1195816550755962881,0,"does losing a thousand state level seats count as the thing he got done, because that's what i was talking about",,
Gates,9.46436E+17,11/16/2019,0,Sat Nov 16 16:30:51 +0000 2019,,#,1.19582E+18,,https://twitter.com/Zerarch77/status/1195816524214222848,0,"# MMW The basic layout of ""Gears & Gates"". pic.twitter.com/9l7X0UUaTd",,
Gates,9.12212E+17,11/16/2019,0,Sat Nov 16 16:30:47 +0000 2019,,,1.19582E+18,,https://twitter.com/HaiNoNakaKara/status/1195816510419324930,0,"""..."" The chakra flow running through the thread dies off, as Hy makes his way over to the other Uchiha. After lifting the lifeless body onto his back, he heads toward the village's gates.",,
Gates,2910247958,11/16/2019,0,Sat Nov 16 16:30:39 +0000 2019,,#,1.19582E+18,,https://twitter.com/runaway_jess/status/1195816473916104704,0,when karev opened the door to let all those people in !!!!! the flood gates came down # GreysAnatomy350,,
Gates,1408231404,11/16/2019,0,Sat Nov 16 16:30:34 +0000 2019,,,1.19582E+18,,https://twitter.com/DANELVIS6972/status/1195816455104815104,0,pic.twitter.com/5jIT70QZkV,,
Gates,1613832560,11/16/2019,0,Sat Nov 16 16:30:27 +0000 2019,,,1.19582E+18,,https://twitter.com/NaLa_GaTeS/status/1195816426759688192,0,Lol what 81 thing?,,
Gates,8.66469E+17,11/16/2019,0,Sat Nov 16 16:30:25 +0000 2019,,,1.19582E+18,@,https://twitter.com/thezariajanay/status/1195816416940826625,0,@ brenayx was SUPPOSED to be babysitting,,
Gates,842627388,11/16/2019,1,Sat Nov 16 16:30:23 +0000 2019,,,1.19582E+18,,https://twitter.com/doaditty1/status/1195816408673738752,0,facts dont care about dreams... papadopoulos= hunted flynn=hunted gates =hunted manafort=hunted stone=hunted... individual 1 to go...,,
Gates,9.13515E+17,11/16/2019,0,Sat Nov 16 16:30:16 +0000 2019,,,1.19582E+18,,https://twitter.com/margare16488057/status/1195816380420911105,0,"Bill Gates Warns ""Millions Could Die"" If US Doesn't Prepare For Coming Pandemic https://www.zerohedge.com/news/2018-04-27/bill-gates-warns-millions-could-die-if-us-doesnt-prepare-next-pandemic ",https://www.zerohedge.com/news/2018-04-27/bill-gates-warns-millions-could-die-if-us-doesnt-prepare-next-pandemic,
Gates,19584157,11/16/2019,0,Sat Nov 16 16:30:12 +0000 2019,,,1.19582E+18,,https://twitter.com/trueskoolsf/status/1195816361240539138,0,"Win a pair of tickets to Little Brother, Kevin Gates, A$AP Ferg, Schoolboy Q, Hieroglyphics... Click here http://trueskool.com/forum/topics/win-tickets ",http://trueskool.com/forum/topics/win-tickets,
Gates,3787808657,11/16/2019,0,Sat Nov 16 16:30:10 +0000 2019,,,1.19582E+18,,https://twitter.com/lakewitchhouse/status/1195816353237737472,0,"at that point join the GOP i guess because they're the ones that gained all the seats during Obama's administration, when he was in charge of the party",,
Gates,2808893580,11/16/2019,0,Sat Nov 16 16:30:10 +0000 2019,,,1.19582E+18,,https://twitter.com/BerkUnderground/status/1195816352289873920,0,"Win a pair of tickets to Little Brother, Kevin Gates, A$AP Ferg, Schoolboy Q, Hieroglyphics... Click here http://trueskool.com/forum/topics/win-tickets ",http://trueskool.com/forum/topics/win-tickets,
Gates,2152348763,11/16/2019,0,Sat Nov 16 16:30:09 +0000 2019,,,1.19582E+18,,https://twitter.com/InventAnxiety/status/1195816349622243329,0,"The Koch Brothers, The Walton Family, Bill Gates in the past 20 years has done nothing of value and he even admitted that Android being the default OS for smartphones was his error. Mark Cuban is also a dope. Do you wish you were Dan Blizarien or something?",,
Gates,110389777,11/16/2019,0,Sat Nov 16 16:29:58 +0000 2019,,,1.19582E+18,,https://twitter.com/petergates3/status/1195816302784516097,0,"But isnt that just your experience? It certainly isnt mine. But the difference may be that my politics is communal and social, hence so is my teaching. I personally tend to learn collaboratively, with others struggling on challenge. I think people generally do.....",,
Gates,37627647,11/16/2019,0,Sat Nov 16 16:29:45 +0000 2019,,,1.19582E+18,,https://twitter.com/yashuafreak/status/1195816249441128448,0,Bill Gates Will Spend $18 Million Pushing Population Control on Africa https://www.lifenews.com/2018/11/15/bill-gates-will-spend-18-million-pushing-population-control-on-africa/ ,https://www.lifenews.com/2018/11/15/bill-gates-will-spend-18-million-pushing-population-control-on-africa/,
Gates,9.30558E+17,11/16/2019,0,Sat Nov 16 16:29:42 +0000 2019,,,1.19582E+18,@,https://twitter.com/furryburrito28/status/1195816235050655744,0,@ BillGates hey bill gates just FYI if youre willing to vote for a racist/sexist/misogynist so you have slightly more billions of dollars than you otherwise would then youre all of those things. https://twitter.com/mehdirhasan/status/1195798444532752384 ,https://twitter.com/mehdirhasan/status/1195798444532752384,
Gates,1.14494E+18,11/16/2019,0,Sat Nov 16 16:29:37 +0000 2019,,#1,1.19582E+18,,https://twitter.com/NgumoNthenge/status/1195816214276268032,0,"Billionaire Bill Gates just retook the #1 spot as the Richest Person in the World. He is no longer CEO of Microsoft (or any other company), has no income from work at all, and has spent the past 20 years giving away his money.",,
Gates,1.16203E+18,11/16/2019,2,Sat Nov 16 16:29:35 +0000 2019,,,1.19582E+18,,https://twitter.com/CalamityWheel/status/1195816205082345472,0,You have good units the issue is actually dragons.. dragons are the real gates sometimes ALSO THANK YOU!!!,,
Gates,7.54329E+17,11/16/2019,0,Sat Nov 16 16:29:33 +0000 2019,,,1.19582E+18,,https://twitter.com/ayannanoi/status/1195816198010789890,0,Kevin Gates fine af. Yes lawd,,
Gates,50410135,11/16/2019,0,Sat Nov 16 16:29:31 +0000 2019,,,1.19582E+18,,https://twitter.com/carroyce/status/1195816187806076928,0,(Dont try to take iPhone videos of birds through gates...) pic.twitter.com/QF3fNk7sgf,,
Gates,2549464676,11/16/2019,0,Sat Nov 16 16:29:29 +0000 2019,,,1.19582E+18,,https://twitter.com/riverlevel_2085/status/1195816180784812034,0,On 16/11/19 at 18:00 the downstream river level was 3.54m.,,
Gates,2549464676,11/16/2019,0,Sat Nov 16 16:29:29 +0000 2019,,,1.19582E+18,,https://twitter.com/riverlevel_2085/status/1195816179530637313,0,On 16/11/19 at 18:00 the river level was 3.54m.,,
Gates,2305517900,11/16/2019,0,Sat Nov 16 16:29:26 +0000 2019,,,1.19582E+18,,https://twitter.com/JGates07/status/1195816169632088069,0,pic.twitter.com/C6aQMwPIk9,,
Gates,2548756015,11/16/2019,0,Sat Nov 16 16:29:25 +0000 2019,,,1.19582E+18,,https://twitter.com/dan_nzioka/status/1195816165915996160,0,"Bill Gates is getting richer. Am getting richer too , accumulating a lot of salts in my body.",,
Gates,222984215,11/16/2019,0,Sat Nov 16 16:29:19 +0000 2019,,,1.19582E+18,,https://twitter.com/SmarbaTV/status/1195816137893777408,0,The its 81 you fucking moron is stuck in my head,,
Gates,3787808657,11/16/2019,0,Sat Nov 16 16:29:18 +0000 2019,,,1.19582E+18,,https://twitter.com/lakewitchhouse/status/1195816136157347841,0,"that is one reality, yes, because they gutted the bill when it was written, and because the party under Obama wasn't going to fight for a better bill like he promised when he was campaigning, and then they lost a thousand state level seats over the next 8 years",,
Gates,7.37437E+17,11/16/2019,0,Sat Nov 16 16:29:16 +0000 2019,,,1.19582E+18,,https://twitter.com/mcarswellgates/status/1195816127844306944,0,*reads one page of a Steinbeck novel* *is immediately inspired to write*,,
Gates,43936908,11/16/2019,0,Sat Nov 16 16:29:15 +0000 2019,,,1.19582E+18,,https://twitter.com/ColorOfGrey/status/1195816120642686976,0,This is like Bill Gates complaining about the color of the cup holder in one of his 37 Ferraris... ;) https://twitter.com/SonsOfClemson/status/1195814164763201537 ,https://twitter.com/SonsOfClemson/status/1195814164763201537,
Gates,4084412833,11/16/2019,0,Sat Nov 16 16:29:10 +0000 2019,,,1.19582E+18,,https://twitter.com/MarcClintDion/status/1195816101231263745,0,"I don't see how health has anything to do with politics. Blaming left or right when guys like Bezos, Buffet, Gates, Musk, Zuckerburg have enough money so that each could single-handedly fix all the broken water supplies in North America. They're criminals, take that money back.",,
Gates,233094566,11/16/2019,0,Sat Nov 16 16:28:56 +0000 2019,,,1.19582E+18,,https://twitter.com/XesivKuSH/status/1195816042129481728,0,Bil Gates and his Bil stands for Billionaire.,,
Gates,116765517,11/16/2019,0,Sat Nov 16 16:28:54 +0000 2019,,,1.19582E+18,,https://twitter.com/wildkatphoto/status/1195816036592959491,0,pic.twitter.com/FSd2lJzRYB,,
Gates,9.7413E+17,11/16/2019,0,Sat Nov 16 16:28:53 +0000 2019,,,1.19582E+18,,https://twitter.com/__Mareeshadinea/status/1195816031538814977,0,I need a lil durk/Kevin gates type of boyfriend,,
Gates,257750404,11/16/2019,0,Sat Nov 16 16:28:53 +0000 2019,,,1.19582E+18,,https://twitter.com/more_nay_PLEASE/status/1195816031350120449,0,Been in a Kevin Gates mode all day,,
Gates,125104672,11/16/2019,5,Sat Nov 16 16:28:37 +0000 2019,,,1.19582E+18,,https://twitter.com/Riley_Gates/status/1195815962257350657,0,It's not like Jarret Doege is even making amazing plays. He's just dumping the ball off to wide open players in the flats and nobody is near them to make a play.,,
Gates,8.43469E+17,11/16/2019,0,Sat Nov 16 16:28:31 +0000 2019,,,1.19582E+18,,https://twitter.com/Bugs_Meany/status/1195815937716445184,0,"Is that Bill Gates, and is that like his 60 Minutes interview",,
Gates,62993915,11/16/2019,0,Sat Nov 16 16:28:25 +0000 2019,,,1.19582E+18,,https://twitter.com/LEOAROD/status/1195815911242051587,0,Waooo Bill Gates congrats You're the best ! https://www.elespectador.com/economia/gates-supera-bezos-es-ahora-la-persona-mas-rica-del-mundo-articulo-891322 ,https://www.elespectador.com/economia/gates-supera-bezos-es-ahora-la-persona-mas-rica-del-mundo-articulo-891322,
Gates,1613832560,11/16/2019,0,Sat Nov 16 16:28:20 +0000 2019,,,1.19582E+18,,https://twitter.com/NaLa_GaTeS/status/1195815892023681024,0,pic.twitter.com/GVsHhaHC2Q,,
Gates,170039453,11/16/2019,0,Sat Nov 16 16:28:10 +0000 2019,,,1.19582E+18,,https://twitter.com/drseisenberg/status/1195815850319794178,0,"The Nighttime Routine That Alex Rodriguez, Bill Gates, and Richard Branson Swear By - Thrive Global https://thriveglobal.com/stories/nighttime-bedtime-habit-ritual-routine-alex-rodriguez-bill-gates/ ",https://thriveglobal.com/stories/nighttime-bedtime-habit-ritual-routine-alex-rodriguez-bill-gates/,
Gates,1576749474,11/16/2019,0,Sat Nov 16 16:28:07 +0000 2019,,,1.19582E+18,,https://twitter.com/fahmired_/status/1195815837501804544,0,"Jika kamu lahir dalam kemiskinan itu bukan salahmu,tapi jika kamu mati dalam keadaan miskin itu adalah salahmu -Bill gates",,
Gates,2262396835,11/16/2019,0,Sat Nov 16 16:27:51 +0000 2019,,,1.19582E+18,,https://twitter.com/BgBennie/status/1195815771672154112,0,"""It's unfair""pic.twitter.com/krI9VrUZdf",,
Gates,613921332,11/16/2019,0,Sat Nov 16 16:27:49 +0000 2019,,,1.19582E+18,,https://twitter.com/BrownSlimShady/status/1195815762793050113,0,Kevin Gates everybody sworn favorite people tend to feel like he Michael Jackson reincarnated,,
Gates,1.18743E+18,11/16/2019,1,Sat Nov 16 16:27:47 +0000 2019,,# # # # #,1.19582E+18,@ @,https://twitter.com/EayrsRudi/status/1195815752361742339,0,Chapter 1: (August 2018) https://travel2paradise.co.uk/f/chapter-1-august-2018?blogcategory=At  the Gates of Hell - Book 1 # diaryofabunnyboiler # rudieayrs # pressmybuttonsanytimeandyoullknowaboutit # dontmesswiththebunnyboiler @ HarperCollinsUK @ orionbooks # Ineedaliteraryagentlikenow,https://travel2paradise.co.uk/f/chapter-1-august-2018?blogcategory=At,
Gates,28618036,11/16/2019,1,Sat Nov 16 16:27:46 +0000 2019,,,1.19582E+18,,https://twitter.com/johndurant/status/1195815747722739712,0,Gates has a ferocious brilliance and Im grateful hes focused his tenaciousness on the worlds most intractable problems. https://twitter.com/RMadelmayer/status/1195796254606970880 ,https://twitter.com/RMadelmayer/status/1195796254606970880,
Gates,3386283785,11/16/2019,0,Sat Nov 16 16:27:36 +0000 2019,,,1.19582E+18,,https://twitter.com/Daparblog/status/1195815705633009665,0,"With a fortune of $110 bn, Bill Gates beats Bezos to become worlds richest man  Economics Times http://satisprimereporters.com/2019/11/16/with-a-fortune-of-110-bn-bill-gates-beats-bezos-to-become-worlds-richest-man-economics-times/ pic.twitter.com/8JxAVOS5Nl",http://satisprimereporters.com/2019/11/16/with-a-fortune-of-110-bn-bill-gates-beats-bezos-to-become-worlds-richest-man-economics-times/,
Gates,2986007465,11/16/2019,0,Sat Nov 16 16:27:36 +0000 2019,,,1.19582E+18,,https://twitter.com/killerblink/status/1195815705515634688,0,watch them cancel bill gates and windows https://twitter.com/Windows/status/1195517341251100674 ,https://twitter.com/Windows/status/1195517341251100674,
Gates,125104672,11/16/2019,7,Sat Nov 16 16:27:29 +0000 2019,,,1.19582E+18,,https://twitter.com/Riley_Gates/status/1195815676709146624,0,The helmets are not making K-State struggle. Is that enough of a comment?https://twitter.com/KSUGrad91/status/1195814398717116416 ,https://twitter.com/KSUGrad91/status/1195814398717116416,
Gates,7578,11/16/2019,0,Sat Nov 16 16:27:25 +0000 2019,,,1.19582E+18,@,https://twitter.com/sethrubenstein/status/1195815659281768448,0,Hes retired though. @ ewarren can you help me just an idiot understand how Bill Gates is a hard worker and has earned his continuously growing billions when hes no longer working? https://twitter.com/cnni/status/1195673135615500289 ,https://twitter.com/cnni/status/1195673135615500289,
Gates,3787808657,11/16/2019,0,Sat Nov 16 16:27:05 +0000 2019,,,1.19582E+18,,https://twitter.com/lakewitchhouse/status/1195815579103481859,0,"to be clear, you're both arguing that the reason that obama should still be paid attention to w/r/t winning elections, despite a historical loss of them under his leadership, is because the voters are wrong",,
Gates,9.12736E+17,11/16/2019,0,Sat Nov 16 16:27:05 +0000 2019,,,1.19582E+18,,https://twitter.com/OK_Dumbass/status/1195815577635500032,0,"I guess you missed Steve Bannon's & Rick Gates' testimony in Roger Stone's trial this week, Angie . . . ? Now we know what Mueller redacted -- and why he handed off the investigation to Congress to impeach. https://twitter.com/OK_Dumbass/status/1193353219822571520 ",https://twitter.com/OK_Dumbass/status/1193353219822571520,
